type,react_date,post_id,user_id
Emoticon,1588165637,2400,12
Like,1588166656,686,916
Emoticon,1588163650,2792,133
Emoticon,1588166258,735,638
Comment,1588165111,699,242
Like,1588166335,668,376
Like,1588165286,700,693
Like,1588167192,8592,932
Emoticon,1588166811,710,628
Emoticon,1588166117,5187,408
Emoticon,1588168482,678,477
Like,1588160997,2771,515
Like,1588165935,808,577
Like,1588166800,2395,392
Like,1588161680,686,254
Comment,1588162433,6944,607
Emoticon,1588164487,6011,437
Comment,1588168113,723,559
Like,1588165649,7677,885
Like,1588164576,7215,63
Comment,1588165554,4740,239
Emoticon,1588163381,4742,370
Emoticon,1588165426,641,775
Comment,1588167844,728,679
Like,1588166680,6071,450
Comment,1588166197,677,743
Comment,1588165266,5921,963
Comment,1588165805,726,748
Comment,1588162786,75,979
Comment,1588167004,722,454
Like,1588164042,4423,649
Comment,1588161889,734,706
Like,1588166014,678,926
Emoticon,1588162912,717,582
Emoticon,1588165119,1440,410
Comment,1588164327,696,855
Like,1588168250,7811,210
Emoticon,1588165556,9139,929
Like,1588163816,686,388
Comment,1588164512,7270,903
Comment,1588162065,658,446
Comment,1588164422,7378,503
Like,1588163223,645,229
Comment,1588164635,634,141
Emoticon,1588158958,676,101
Emoticon,1588165032,673,578
Like,1588163329,2753,642
Like,1588166783,639,753
Emoticon,1588166609,833,8
Emoticon,1588165757,7821,827
Like,1588168854,8729,603
Comment,1588164194,667,336
Like,1588162595,3558,327
Like,1588165129,3611,145
Emoticon,1588163279,682,336
Like,1588162827,679,416
Like,1588168381,7738,125
Like,1588167860,2141,877
Comment,1588168818,7812,554
Like,1588165901,7508,642
Comment,1588163661,705,802
Like,1588163431,7813,541
Comment,1588165009,672,879
Comment,1588166566,4395,596
Emoticon,1588165224,1509,145
Like,1588162396,666,208
Emoticon,1588164151,736,255
Like,1588166028,661,711
Emoticon,1588170976,7241,541
Comment,1588165154,7810,62
Emoticon,1588166808,4160,218
Emoticon,1588163141,3611,733
Emoticon,1588162588,73,329
Like,1588165812,7812,736
Comment,1588162844,653,760
Comment,1588166574,2395,653
Comment,1588163369,8948,590
Comment,1588163407,707,227
Comment,1588163941,651,799
Comment,1588163489,662,431
Emoticon,1588165039,9087,850
Comment,1588164774,6572,754
Like,1588163523,722,8
Emoticon,1588164769,6007,642
Emoticon,1588162843,4395,903
Comment,1588166417,5679,608
Like,1588165520,651,55
Emoticon,1588165387,3592,41
Emoticon,1588165405,721,373
Emoticon,1588167708,663,620
Comment,1588160980,729,669
Comment,1588166448,2141,647
Emoticon,1588168538,4620,842
Like,1588167375,833,498
Like,1588164676,8682,10
Comment,1588161920,5521,262
Comment,1588164674,685,353
Comment,1588166191,659,976
Comment,1588163437,5837,400
Like,1588166645,721,889
Emoticon,1588164453,669,263
Comment,1588163749,723,105
Comment,1588163329,8727,27
Like,1588164802,6572,368
Emoticon,1588163565,1500,676
Comment,1588166173,4160,765
Emoticon,1588167268,5313,898
Like,1588162159,707,716
Comment,1588166211,3592,337
Like,1588165498,6572,664
Like,1588166555,659,895
Comment,1588168639,8729,956
Like,1588165433,9087,758
Comment,1588165010,1500,111
Comment,1588166974,833,38
Comment,1588164051,642,393
Like,1588159804,728,858
Comment,1588164731,667,432
Emoticon,1588167783,7677,809
Like,1588169202,7604,979
Like,1588167780,716,469
Like,1588164899,2549,945
Comment,1588165472,684,103
Emoticon,1588165973,675,460
Emoticon,1588169055,635,421
Emoticon,1588165239,7241,86
Comment,1588163037,2702,34
Comment,1588164380,9087,211
Comment,1588166578,71,139
Like,1588167840,6890,811
Comment,1588167736,689,21
Like,1588160452,8592,174
Comment,1588164656,635,599
Like,1588164704,734,490
Comment,1588164340,708,815
Like,1588167473,1440,554
Comment,1588164659,3402,862
Emoticon,1588165354,2238,168
Like,1588166898,725,232
Like,1588166908,734,681
Like,1588166364,730,927
Emoticon,1588163006,648,233
Emoticon,1588165209,6715,649
Comment,1588164610,7814,103
Emoticon,1588164585,70,500
Emoticon,1588166464,69,12
Emoticon,1588166244,73,221
Comment,1588163550,636,828
Emoticon,1588165210,7814,881
Comment,1588166530,9139,985
Comment,1588166483,5521,900
Emoticon,1588168009,2141,585
Like,1588168780,7812,740
Like,1588166689,726,518
Like,1588167165,7270,684
Emoticon,1588166114,7604,845
Like,1588163388,691,162
Comment,1588162559,6572,416
Comment,1588161867,3753,611
Emoticon,1588163329,1518,779
Emoticon,1588162695,2395,686
Like,1588167386,3611,936
Like,1588164517,4742,658
Like,1588166682,4018,572
Like,1588167173,4018,705
Emoticon,1588167199,689,933
Comment,1588166927,4915,601
Comment,1588170479,5187,235
Like,1588166127,664,230
Emoticon,1588165193,697,913
Comment,1588168847,4160,788
Like,1588166750,1509,697
Like,1588165182,2930,726
Comment,1588166408,1074,489
Emoticon,1588166536,637,984
Comment,1588167653,5921,597
Like,1588166996,690,139
Like,1588167032,662,737
Like,1588163017,6988,186
Emoticon,1588167774,3592,496
Comment,1588164694,716,973
Like,1588166570,1595,696
Emoticon,1588166569,3592,655
Like,1588166025,734,585
Emoticon,1588164348,637,591
Emoticon,1588164969,737,665
Like,1588161347,659,226
Emoticon,1588166485,2473,515
Emoticon,1588162930,695,835
Emoticon,1588167710,689,539
Like,1588162469,5837,817
Emoticon,1588163795,705,811
Comment,1588165496,2702,776
Emoticon,1588162985,715,517
Like,1588167448,287,565
Comment,1588167036,711,875
Like,1588163130,1595,921
Comment,1588163792,717,584
Like,1588166115,673,801
Comment,1588165231,2650,848
Like,1588165958,683,127
Like,1588163046,9139,688
Like,1588165733,72,983
Like,1588165291,5249,540
Emoticon,1588165560,651,965
Emoticon,1588160920,1603,572
Like,1588166751,3558,456
Emoticon,1588162987,6204,425
Like,1588165634,1616,685
Emoticon,1588164149,688,502
Emoticon,1588165248,118,623
Comment,1588167137,644,114
Emoticon,1588165346,516,343
Emoticon,1588166039,1887,502
Comment,1588164096,2549,26
Comment,1588164963,2812,284
Comment,1588162868,17,531
Emoticon,1588166069,2395,745
Like,1588166432,710,183
Comment,1588163382,713,669
Emoticon,1588168064,703,216
Emoticon,1588165152,642,1
Comment,1588164046,8592,339
Comment,1588167643,721,524
Comment,1588164149,677,608
Comment,1588163821,287,581
Emoticon,1588165888,704,98
Like,1588167017,1792,716
Like,1588165154,654,761
Like,1588165524,701,164
Emoticon,1588164817,6204,441
Like,1588166669,718,739
Comment,1588166767,666,204
Emoticon,1588165525,75,950
Emoticon,1588164297,7124,812
Emoticon,1588164340,71,188
Comment,1588162029,5837,106
Like,1588166120,415,866
Emoticon,1588166701,682,955
Emoticon,1588168859,723,326
Emoticon,1588165042,690,355
Like,1588165354,7817,292
Like,1588165339,691,963
Comment,1588167013,695,821
Like,1588163992,7817,484
Comment,1588165824,677,633
Like,1588167504,4423,782
Emoticon,1588162941,118,612
Emoticon,1588167344,666,435
Emoticon,1588165917,2771,83
Emoticon,1588164310,7810,859
Like,1588162605,715,116
Comment,1588164767,4018,839
Comment,1588164296,728,476
Comment,1588166257,658,403
Comment,1588166509,638,692
Comment,1588165127,8160,239
Like,1588166156,711,558
Like,1588163835,7604,340
Emoticon,1588166528,4018,767
Emoticon,1588168721,722,792
Emoticon,1588165491,657,556
Emoticon,1588162879,5187,616
Emoticon,1588164170,2702,738
Emoticon,1588166704,713,200
Comment,1588165652,671,719
Emoticon,1588163697,731,639
Comment,1588166660,711,907
Emoticon,1588168813,691,606
Comment,1588162528,718,757
Like,1588167792,7124,525
Emoticon,1588166514,703,871
Comment,1588167119,65,894
Emoticon,1588169341,732,978
Comment,1588162602,665,720
Comment,1588165498,728,987
Comment,1588165835,5013,894
Comment,1588165524,642,323
Like,1588164713,642,227
Like,1588165884,669,335
Like,1588165868,5187,40
Like,1588166022,716,294
Like,1588164068,642,138
Like,1588163749,5837,695
Comment,1588161816,635,455
Emoticon,1588170355,4620,478
Like,1588167439,2753,17
Comment,1588164498,639,771
Emoticon,1588162816,5679,144
Like,1588166293,3390,803
Comment,1588163348,4018,944
Like,1588167504,6007,813
Emoticon,1588164784,660,344
Emoticon,1588167830,665,699
Emoticon,1588167721,2549,1000
Emoticon,1588166391,644,341
Emoticon,1588165759,9087,275
Emoticon,1588163552,696,623
Comment,1588163381,649,606
Emoticon,1588163562,723,935
Like,1588164595,3558,575
Comment,1588163980,2395,450
Like,1588164479,8592,3
Emoticon,1588161697,668,800
Like,1588164722,7045,363
Like,1588163208,673,499
Comment,1588163607,3808,731
Emoticon,1588164856,75,48
Like,1588173073,4902,596
Comment,1588165588,4423,702
Emoticon,1588163793,717,612
Comment,1588162229,709,448
Emoticon,1588165682,8592,905
Emoticon,1588161100,693,423
Comment,1588163515,5052,249
Like,1588163638,679,224
Like,1588164773,635,851
Emoticon,1588163485,734,33
Emoticon,1588164114,658,521
Emoticon,1588163541,2702,477
Comment,1588169510,643,41
Like,1588164931,3808,62
Emoticon,1588165341,692,235
Comment,1588164000,1946,876
Like,1588164171,713,536
Comment,1588170310,6988,430
Emoticon,1588165557,655,95
Comment,1588167451,6011,74
Emoticon,1588165578,653,607
Comment,1588164952,287,748
Comment,1588164413,1887,765
Emoticon,1588167847,68,547
Like,1588165291,637,761
Emoticon,1588165930,2400,448
Like,1588165801,686,166
Emoticon,1588167230,7508,307
Like,1588162098,2473,409
Comment,1588167767,5145,528
Comment,1588166029,642,887
Like,1588163443,634,955
Like,1588165262,2974,738
Like,1588165346,737,622
Comment,1588164038,640,800
Like,1588164549,287,414
Comment,1588167241,2771,807
Emoticon,1588162794,2930,545
Like,1588167397,75,949
Comment,1588166093,74,134
Like,1588168342,718,662
Emoticon,1588167512,4591,768
Like,1588166261,5164,367
Like,1588165800,7950,939
Comment,1588168578,647,600
Emoticon,1588165067,6715,431
Like,1588163391,665,509
Emoticon,1588168163,3402,820
Comment,1588162621,9087,558
Like,1588162216,1518,826
Comment,1588168312,642,93
Like,1588165258,699,19
Emoticon,1588163763,728,967
Emoticon,1588164103,2792,149
Like,1588164640,8160,819
Comment,1588166344,7508,571
Emoticon,1588165192,67,662
Emoticon,1588165322,727,542
Emoticon,1588161400,5145,92
Like,1588163800,1616,368
Emoticon,1588166597,670,489
Comment,1588165236,6944,774
Emoticon,1588164738,716,469
Emoticon,1588166055,737,121
Emoticon,1588167808,657,660
Emoticon,1588161075,3592,984
Comment,1588168420,4423,572
Like,1588166761,703,352
Like,1588165750,6890,165
Emoticon,1588166229,720,699
Comment,1588166091,708,90
Comment,1588170583,2650,119
Like,1588166354,1500,438
Like,1588162705,6988,231
Like,1588166401,717,543
Emoticon,1588163631,1518,700
Comment,1588165887,8727,276
Comment,1588168101,7270,964
Emoticon,1588166396,1074,323
Like,1588163918,5145,304
Comment,1588165034,658,359
Emoticon,1588163352,653,472
Like,1588165324,733,82
Comment,1588165648,465,360
Like,1588167023,647,458
Like,1588164785,2096,130
Like,1588166977,634,841
Like,1588164690,695,103
Emoticon,1588166293,7604,290
Comment,1588167366,676,94
Like,1588164409,675,13
Like,1588166915,75,267
Comment,1588163533,702,363
Like,1588163813,7378,278
Comment,1588162849,723,668
Like,1588166349,2974,421
Emoticon,1588164728,680,668
Comment,1588165531,1616,745
Emoticon,1588166802,4160,274
Like,1588166610,7677,471
Emoticon,1588164704,672,545
Comment,1588166330,668,538
Like,1588162424,672,432
Like,1588164373,2963,393
Comment,1588166057,714,690
Comment,1588163501,73,444
Like,1588164070,5187,358
Like,1588165395,721,531
Comment,1588163617,7811,737
Comment,1588162673,287,816
Comment,1588165935,706,639
Comment,1588163892,672,422
Comment,1588163749,718,544
Like,1588167514,5837,830
Like,1588166556,7821,744
Emoticon,1588166764,735,564
Comment,1588162406,733,976
Emoticon,1588163192,2753,435
Emoticon,1588165832,4742,766
Like,1588161326,5052,947
Like,1588167070,733,545
Comment,1588166886,673,443
Like,1588164238,8647,49
Emoticon,1588161798,694,959
Comment,1588163001,4727,202
Like,1588161804,3558,669
Like,1588164535,689,906
Comment,1588165906,118,544
Like,1588163253,4742,742
Emoticon,1588162857,1792,698
Comment,1588161875,4620,471
Comment,1588166085,702,319
Comment,1588164801,8019,698
Emoticon,1588164813,723,750
Emoticon,1588161797,668,304
Like,1588163869,717,297
Comment,1588163193,1167,102
Emoticon,1588163476,6944,459
Emoticon,1588164533,4273,821
Like,1588165691,3741,759
Comment,1588162789,7190,663
Comment,1588162468,663,687
Emoticon,1588167738,637,24
Like,1588167414,7813,42
Emoticon,1588166407,1595,649
Comment,1588165054,6988,12
Emoticon,1588164006,8647,103
Like,1588165785,4395,5
Comment,1588162689,693,202
Like,1588163796,2473,467
Like,1588165285,671,365
Emoticon,1588165737,686,217
Comment,1588161332,3402,46
Comment,1588164179,2473,431
Emoticon,1588166112,4423,652
Emoticon,1588166735,2141,639
Like,1588164023,2812,213
Comment,1588167235,8647,350
Like,1588164848,712,575
Emoticon,1588165978,7677,590
Like,1588166992,655,653
Comment,1588166351,682,75
Comment,1588163373,697,482
Like,1588167084,7817,979
Comment,1588162548,1167,199
Emoticon,1588166299,652,471
Emoticon,1588164106,735,699
Like,1588163148,7677,952
Like,1588162824,2792,637
Comment,1588163747,697,820
Like,1588168238,5679,225
Comment,1588165981,639,537
Comment,1588162211,720,684
Emoticon,1588165816,645,599
Emoticon,1588164933,2650,809
Emoticon,1588164980,2096,364
Comment,1588166784,737,473
Comment,1588168339,4423,546
Emoticon,1588167041,671,186
Comment,1588163369,719,664
Like,1588164803,4742,606
Like,1588161276,638,763
Like,1588165219,689,699
Comment,1588165652,4160,122
Like,1588164893,4915,413
Emoticon,1588164497,17,197
Emoticon,1588160952,710,941
Like,1588169898,732,72
Like,1588161565,5249,224
Comment,1588162989,642,27
Comment,1588169082,7190,505
Comment,1588167735,68,872
Comment,1588164756,3808,126
Like,1588168501,1603,526
Comment,1588163553,6007,932
Comment,1588167163,4395,149
Like,1588164983,8948,185
Like,1588165754,7190,803
Comment,1588162202,67,373
Comment,1588166982,7738,114
Emoticon,1588165716,3402,561
Comment,1588165691,4742,394
Comment,1588160273,5313,660
Comment,1588165492,684,460
Comment,1588162128,639,630
Emoticon,1588165748,4915,318
Like,1588162371,6944,83
Like,1588163410,1518,432
Emoticon,1588162858,2812,625
Like,1588164371,717,429
Emoticon,1588166190,4915,123
Emoticon,1588167060,7124,586
Comment,1588165197,3558,118
Comment,1588167340,653,266
Like,1588162898,8948,853
Emoticon,1588169665,712,747
Like,1588168372,639,422
Emoticon,1588170796,4902,561
Like,1588167023,689,717
Comment,1588165539,415,619
Emoticon,1588163456,5145,932
Like,1588164473,672,91
Like,1588164953,17,355
Comment,1588164256,718,950
Emoticon,1588163148,2105,174
Emoticon,1588164936,2974,539
Like,1588161824,699,613
Like,1588168504,1595,598
Like,1588165453,4742,370
Comment,1588166418,4902,670
Like,1588166859,708,991
Emoticon,1588161432,708,380
Comment,1588164125,684,564
Like,1588165971,693,292
Comment,1588168805,659,246
Comment,1588162654,6011,830
Comment,1588165020,661,707
Like,1588162037,71,561
Like,1588164665,668,292
Comment,1588163850,7817,233
Comment,1588163420,4727,13
Like,1588163700,5187,442
Emoticon,1588162573,649,916
Comment,1588162379,6525,154
Emoticon,1588165111,8642,386
Emoticon,1588164633,634,868
Comment,1588163429,643,423
Like,1588165211,2549,926
Comment,1588162876,1931,5
Comment,1588165915,1518,424
Emoticon,1588164069,70,423
Comment,1588164502,655,222
Comment,1588164018,663,504
Like,1588164702,661,900
Like,1588167705,679,343
Emoticon,1588164558,3611,2
Like,1588166590,731,801
Comment,1588162637,669,183
Like,1588163857,711,930
Comment,1588162877,2105,481
Emoticon,1588163872,516,926
Like,1588162817,705,196
Like,1588164432,7738,698
Comment,1588166163,653,625
Like,1588163887,642,50
Emoticon,1588163367,7045,246
Like,1588164919,3402,31
Comment,1588163953,710,550
Comment,1588169259,661,627
Emoticon,1588171565,737,339
Comment,1588162310,645,688
Comment,1588165833,664,161
Emoticon,1588162086,655,98
Emoticon,1588162087,2771,497
Comment,1588166931,734,699
Like,1588166774,652,615
Comment,1588164205,672,338
Emoticon,1588167372,667,994
Like,1588166972,723,768
Like,1588166563,712,801
Like,1588164404,674,521
Comment,1588166949,808,831
Like,1588163810,696,545
Emoticon,1588165544,2238,334
Like,1588164544,8948,420
Comment,1588166736,639,309
Comment,1588166996,833,50
Emoticon,1588165134,634,800
Like,1588167749,6988,424
Comment,1588163478,718,55
Emoticon,1588166763,7817,316
Like,1588165019,9087,612
Comment,1588165665,2753,435
Emoticon,1588166707,676,224
Emoticon,1588163712,2650,251
Emoticon,1588166309,731,871
Comment,1588166992,6204,15
Emoticon,1588164668,649,821
Comment,1588164934,5013,402
Like,1588168623,415,518
Emoticon,1588162256,659,932
Emoticon,1588166231,2400,174
Like,1588166522,660,401
Comment,1588164282,71,191
Comment,1588166953,72,486
Like,1588165431,6007,629
Comment,1588166614,674,136
Like,1588162311,7812,716
Emoticon,1588169484,7378,446
Like,1588165064,4160,59
Like,1588161970,682,350
Comment,1588163723,711,571
Comment,1588165029,683,967
Comment,1588164488,721,198
Comment,1588164724,2096,84
Comment,1588165816,70,112
Like,1588162238,665,257
Comment,1588166765,2650,863
Like,1588164693,683,762
Emoticon,1588166248,8682,855
Emoticon,1588165419,2466,77
Comment,1588167282,1603,264
Like,1588163749,8285,528
Comment,1588169007,9087,476
Comment,1588163357,695,817
Emoticon,1588164535,1518,62
Emoticon,1588167366,2792,585
Comment,1588162684,705,194
Emoticon,1588167388,2792,619
Emoticon,1588164725,657,136
Emoticon,1588167055,7815,447
Like,1588165367,465,974
Emoticon,1588164937,737,405
Emoticon,1588165130,671,475
Like,1588165536,1074,220
Comment,1588169534,672,434
Comment,1588163547,4591,168
Emoticon,1588168109,700,181
Emoticon,1588164757,72,452
Comment,1588158424,662,444
Like,1588168545,731,424
Comment,1588166910,2650,368
Comment,1588167357,7508,730
Like,1588164943,689,660
Like,1588166520,637,938
Like,1588163902,672,174
Like,1588168632,3390,398
Emoticon,1588164171,7821,673
Comment,1588162686,6572,288
Like,1588164515,7810,419
Emoticon,1588161136,68,999
Like,1588166590,728,113
Comment,1588166179,7378,425
Emoticon,1588164596,4902,903
Emoticon,1588164146,673,998
Emoticon,1588161809,69,882
Emoticon,1588166167,3753,816
Emoticon,1588163699,714,178
Emoticon,1588167997,287,889
Like,1588161956,9139,905
Like,1588166154,701,251
Like,1588168061,4395,429
Like,1588163716,678,142
Emoticon,1588163806,685,294
Emoticon,1588165304,682,156
Emoticon,1588163101,714,821
Emoticon,1588164020,8727,517
Like,1588164440,2930,806
Comment,1588166512,2466,132
Comment,1588168363,2650,441
